Log Start Time,2026-01-17T20:30:06
Delta uS,V Ch1,V Ch2, I, Temp, RTC Stamp
552.0,3.981,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.174,0.0,0.0000,76,2026-01-17T20:30:39
548.0,8.076,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.102,0.0,0.0000,76,2026-01-17T20:30:39
548.0,0.773,0.0,0.0000,76,2026-01-17T20:30:39
552.0,5.040,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.461,0.0,0.0000,76,2026-01-17T20:30:39
552.0,3.379,0.0,0.0000,76,2026-01-17T20:30:39
548.0,9.307,0.0,0.0000,76,2026-01-17T20:30:39
548.0,4.238,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.002,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.646,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.630,0.0,0.0000,76,2026-01-17T20:30:39
548.0,5.985,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.821,0.0,0.0000,76,2026-01-17T20:30:39
548.0,2.148,0.0,0.0000,76,2026-01-17T20:30:39
552.0,2.463,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.992,0.0,0.0000,76,2026-01-17T20:30:39
552.0,5.527,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.019,0.0,0.0000,76,2026-01-17T20:30:39
548.0,7.303,0.0,0.0000,76,2026-01-17T20:30:39
552.0,0.888,0.0,0.0000,76,2026-01-17T20:30:39
548.0,4.324,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.279,0.0,0.0000,76,2026-01-17T20:30:39
552.0,3.723,0.0,0.0000,76,2026-01-17T20:30:39
548.0,8.992,0.0,0.0000,76,2026-01-17T20:30:39
552.0,5.728,0.0,0.0000,76,2026-01-17T20:30:39
548.0,0.659,0.0,0.0000,76,2026-01-17T20:30:39
552.0,6.043,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.849,0.0,0.0000,76,2026-01-17T20:30:39
548.0,2.406,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.279,0.0,0.0000,76,2026-01-17T20:30:39
552.0,4.382,0.0,0.0000,76,2026-01-17T20:30:39
548.0,0.888,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.074,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.248,0.0,0.0000,76,2026-01-17T20:30:39
548.0,1.604,0.0,0.0000,76,2026-01-17T20:30:39
552.0,9.193,0.0,0.0000,76,2026-01-17T20:30:39
548.0,3.408,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.231,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.732,0.0,0.0000,76,2026-01-17T20:30:39
44760.0,5.098,0.0,0.0000,76,2026-01-17T20:30:39
568.0,0.745,0.0,0.0000,76,2026-01-17T20:30:39
560.0,8.305,0.0,0.0000,76,2026-01-17T20:30:39
552.0,2.635,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.289,0.0,0.0000,76,2026-01-17T20:30:39
548.0,6.730,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.964,0.0,0.0000,76,2026-01-17T20:30:39
552.0,3.981,0.0,0.0000,76,2026-01-17T20:30:39
548.0,8.448,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.675,0.0,0.0000,76,2026-01-17T20:30:39
548.0,1.976,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.661,0.0,0.0000,76,2026-01-17T20:30:39
548.0,7.331,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.706,0.0,0.0000,76,2026-01-17T20:30:39
552.0,3.465,0.0,0.0000,76,2026-01-17T20:30:39
552.0,8.706,0.0,0.0000,76,2026-01-17T20:30:39
552.0,7.360,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.776,0.0,0.0000,76,2026-01-17T20:30:39
552.0,1.804,0.0,0.0000,76,2026-01-17T20:30:39
46036.0,6.157,0.0,0.0000,76,2026-01-17T20:30:40
572.0,9.050,0.0,0.0000,76,2026-01-17T20:30:40
560.0,6.959,0.0,0.0000,76,2026-01-17T20:30:40
552.0,5.241,0.0,0.0000,76,2026-01-17T20:30:40
552.0,8.849,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.732,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.179,0.0,0.0000,76,2026-01-17T20:30:40
552.0,0.831,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.522,0.0,0.0000,76,2026-01-17T20:30:40
548.0,4.038,0.0,0.0000,76,2026-01-17T20:30:40
552.0,0.945,0.0,0.0000,76,2026-01-17T20:30:40
548.0,2.577,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.016,0.0,0.0000,76,2026-01-17T20:30:40
552.0,9.078,0.0,0.0000,76,2026-01-17T20:30:40
548.0,6.358,0.0,0.0000,76,2026-01-17T20:30:40
552.0,5.899,0.0,0.0000,76,2026-01-17T20:30:40
552.0,8.992,0.0,0.0000,76,2026-01-17T20:30:40
548.0,7.360,0.0,0.0000,76,2026-01-17T20:30:40
552.0,2.978,0.0,0.0000,76,2026-01-17T20:30:40
552.0,0.859,0.0,0.0000,76,2026-01-17T20:30:40
548.0,3.351,0.0,0.0000,76,2026-01-17T20:30:40
548.0,7.618,0.0,0.0000,76,2026-01-17T20:30:40
552.0,1.031,0.0,0.0000,76,2026-01-17T20:30:40
552.0,2.148,0.0,0.0000,76,2026-01-17T20:30:40
548.0,6.358,0.0,0.0000,76,2026-01-17T20:30:40
556.0,9.050,0.0,0.0000,76,2026-01-17T20:30:40
548.0,7.131,0.0,0.0000,76,2026-01-17T20:30:40
552.0,2.921,0.0,0.0000,76,2026-01-17T20:30:40
552.0,8.563,0.0,0.0000,76,2026-01-17T20:30:40
30964.0,5.241,0.0,0.0000,76,2026-01-17T20:30:40
564.0,1.976,0.0,0.0000,76,2026-01-17T20:30:40
552.0,1.002,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.064,0.0,0.0000,76,2026-01-17T20:30:40
552.0,5.126,0.0,0.0000,76,2026-01-17T20:30:40
548.0,1.919,0.0,0.0000,76,2026-01-17T20:30:40
552.0,1.002,0.0,0.0000,76,2026-01-17T20:30:40
552.0,2.978,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.358,0.0,0.0000,76,2026-01-17T20:30:40
548.0,8.735,0.0,0.0000,76,2026-01-17T20:30:40
552.0,0.974,0.0,0.0000,76,2026-01-17T20:30:40
548.0,2.721,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.100,0.0,0.0000,76,2026-01-17T20:30:40
552.0,8.649,0.0,0.0000,76,2026-01-17T20:30:40
31156.0,3.752,0.0,0.0000,76,2026-01-17T20:30:40
572.0,1.661,0.0,0.0000,76,2026-01-17T20:30:40
556.0,1.031,0.0,0.0000,76,2026-01-17T20:30:40
552.0,2.062,0.0,0.0000,76,2026-01-17T20:30:40
552.0,4.296,0.0,0.0000,76,2026-01-17T20:30:40
25036.0,8.792,0.0,0.0000,76,2026-01-17T20:30:40
568.0,8.076,0.0,0.0000,76,2026-01-17T20:30:40
556.0,6.701,0.0,0.0000,76,2026-01-17T20:30:40
552.0,4.954,0.0,0.0000,76,2026-01-17T20:30:40
548.0,3.207,0.0,0.0000,76,2026-01-17T20:30:40
552.0,1.861,0.0,0.0000,76,2026-01-17T20:30:40
552.0,8.563,0.0,0.0000,76,2026-01-17T20:30:40
25856.0,7.961,0.0,0.0000,76,2026-01-17T20:30:40
568.0,7.102,0.0,0.0000,76,2026-01-17T20:30:40
556.0,6.214,0.0,0.0000,76,2026-01-17T20:30:40
548.0,4.238,0.0,0.0000,76,2026-01-17T20:30:40
552.0,5.241,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.272,0.0,0.0000,76,2026-01-17T20:30:40
548.0,7.160,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.933,0.0,0.0000,76,2026-01-17T20:30:40
548.0,8.448,0.0,0.0000,76,2026-01-17T20:30:40
552.0,1.317,0.0,0.0000,76,2026-01-17T20:30:40
26328.0,3.064,0.0,0.0000,76,2026-01-17T20:30:40
24440.0,2.262,0.0,0.0000,76,2026-01-17T20:30:40
25040.0,2.778,0.0,0.0000,76,2026-01-17T20:30:40
560.0,3.666,0.0,0.0000,76,2026-01-17T20:30:40
556.0,4.639,0.0,0.0000,76,2026-01-17T20:30:40
25532.0,6.988,0.0,0.0000,76,2026-01-17T20:30:40
576.0,8.047,0.0,0.0000,76,2026-01-17T20:30:40
556.0,8.391,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.904,0.0,0.0000,76,2026-01-17T20:30:40
552.0,2.606,0.0,0.0000,76,2026-01-17T20:30:40
552.0,4.124,0.0,0.0000,76,2026-01-17T20:30:40
548.0,5.871,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.389,0.0,0.0000,76,2026-01-17T20:30:40
552.0,8.276,0.0,0.0000,76,2026-01-17T20:30:40
25632.0,2.778,0.0,0.0000,76,2026-01-17T20:30:40
564.0,5.040,0.0,0.0000,76,2026-01-17T20:30:40
556.0,7.274,0.0,0.0000,76,2026-01-17T20:30:40
552.0,8.305,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.560,0.0,0.0000,76,2026-01-17T20:30:40
548.0,5.441,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.093,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.704,0.0,0.0000,76,2026-01-17T20:30:40
548.0,8.276,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.016,0.0,0.0000,76,2026-01-17T20:30:40
552.0,4.553,0.0,0.0000,76,2026-01-17T20:30:40
548.0,2.377,0.0,0.0000,76,2026-01-17T20:30:40
552.0,1.690,0.0,0.0000,76,2026-01-17T20:30:40
548.0,7.875,0.0,0.0000,76,2026-01-17T20:30:40
552.0,5.928,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.379,0.0,0.0000,76,2026-01-17T20:30:40
548.0,1.776,0.0,0.0000,76,2026-01-17T20:30:40
28164.0,5.269,0.0,0.0000,76,2026-01-17T20:30:40
572.0,2.434,0.0,0.0000,76,2026-01-17T20:30:40
560.0,1.976,0.0,0.0000,76,2026-01-17T20:30:40
552.0,4.410,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.417,0.0,0.0000,76,2026-01-17T20:30:40
552.0,1.804,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.036,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.214,0.0,0.0000,76,2026-01-17T20:30:40
548.0,8.162,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.816,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.580,0.0,0.0000,76,2026-01-17T20:30:40
548.0,7.646,0.0,0.0000,76,2026-01-17T20:30:40
26604.0,6.014,0.0,0.0000,76,2026-01-17T20:30:40
568.0,8.047,0.0,0.0000,76,2026-01-17T20:30:40
556.0,5.498,0.0,0.0000,76,2026-01-17T20:30:40
556.0,2.176,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.007,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.759,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.818,0.0,0.0000,76,2026-01-17T20:30:40
548.0,3.465,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.245,0.0,0.0000,76,2026-01-17T20:30:40
29540.0,7.761,0.0,0.0000,76,2026-01-17T20:30:40
572.0,5.642,0.0,0.0000,76,2026-01-17T20:30:40
556.0,2.091,0.0,0.0000,76,2026-01-17T20:30:40
552.0,4.525,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.179,0.0,0.0000,76,2026-01-17T20:30:40
548.0,2.721,0.0,0.0000,76,2026-01-17T20:30:40
548.0,6.959,0.0,0.0000,76,2026-01-17T20:30:40
25328.0,6.071,0.0,0.0000,76,2026-01-17T20:30:40
568.0,2.176,0.0,0.0000,76,2026-01-17T20:30:40
560.0,5.584,0.0,0.0000,76,2026-01-17T20:30:40
552.0,2.406,0.0,0.0000,76,2026-01-17T20:30:40
552.0,4.697,0.0,0.0000,76,2026-01-17T20:30:40
548.0,7.704,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.551,0.0,0.0000,76,2026-01-17T20:30:40
548.0,3.064,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.532,0.0,0.0000,76,2026-01-17T20:30:40
552.0,2.692,0.0,0.0000,76,2026-01-17T20:30:40
548.0,7.245,0.0,0.0000,76,2026-01-17T20:30:40
552.0,5.728,0.0,0.0000,76,2026-01-17T20:30:40
548.0,2.205,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.129,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.902,0.0,0.0000,76,2026-01-17T20:30:40
548.0,5.527,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.303,0.0,0.0000,76,2026-01-17T20:30:40
548.0,2.721,0.0,0.0000,76,2026-01-17T20:30:40
552.0,4.324,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.675,0.0,0.0000,76,2026-01-17T20:30:40
548.0,3.465,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.704,0.0,0.0000,76,2026-01-17T20:30:40
548.0,3.895,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.036,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.532,0.0,0.0000,76,2026-01-17T20:30:40
548.0,4.840,0.0,0.0000,76,2026-01-17T20:30:40
552.0,2.577,0.0,0.0000,76,2026-01-17T20:30:40
548.0,7.188,0.0,0.0000,76,2026-01-17T20:30:40
552.0,2.434,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.988,0.0,0.0000,76,2026-01-17T20:30:40
552.0,5.699,0.0,0.0000,76,2026-01-17T20:30:40
552.0,2.291,0.0,0.0000,76,2026-01-17T20:30:40
548.0,6.529,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.272,0.0,0.0000,76,2026-01-17T20:30:40
32268.0,3.981,0.0,0.0000,76,2026-01-17T20:30:40
24464.0,2.950,0.0,0.0000,76,2026-01-17T20:30:40
568.0,5.985,0.0,0.0000,76,2026-01-17T20:30:40
552.0,5.212,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.494,0.0,0.0000,76,2026-01-17T20:30:40
556.0,7.245,0.0,0.0000,76,2026-01-17T20:30:40
548.0,2.549,0.0,0.0000,76,2026-01-17T20:30:40
552.0,5.842,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.150,0.0,0.0000,76,2026-01-17T20:30:40
548.0,7.360,0.0,0.0000,76,2026-01-17T20:30:40
552.0,2.663,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.644,0.0,0.0000,76,2026-01-17T20:30:40
548.0,4.267,0.0,0.0000,76,2026-01-17T20:30:40
552.0,7.389,0.0,0.0000,76,2026-01-17T20:30:40
548.0,2.807,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.415,0.0,0.0000,76,2026-01-17T20:30:40
548.0,4.468,0.0,0.0000,76,2026-01-17T20:30:40
27204.0,6.014,0.0,0.0000,76,2026-01-17T20:30:40
568.0,3.551,0.0,0.0000,76,2026-01-17T20:30:40
556.0,6.644,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.300,0.0,0.0000,76,2026-01-17T20:30:40
548.0,3.923,0.0,0.0000,76,2026-01-17T20:30:40
556.0,5.756,0.0,0.0000,76,2026-01-17T20:30:40
548.0,4.496,0.0,0.0000,76,2026-01-17T20:30:40
552.0,5.155,0.0,0.0000,76,2026-01-17T20:30:40
26064.0,7.016,0.0,0.0000,76,2026-01-17T20:30:40
568.0,2.921,0.0,0.0000,76,2026-01-17T20:30:40
556.0,6.988,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.036,0.0,0.0000,76,2026-01-17T20:30:40
552.0,4.038,0.0,0.0000,76,2026-01-17T20:30:40
548.0,6.214,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.465,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.644,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.064,0.0,0.0000,76,2026-01-17T20:30:40
548.0,6.930,0.0,0.0000,76,2026-01-17T20:30:40
552.0,4.697,0.0,0.0000,76,2026-01-17T20:30:40
26452.0,6.644,0.0,0.0000,76,2026-01-17T20:30:40
572.0,3.093,0.0,0.0000,76,2026-01-17T20:30:40
556.0,6.587,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.272,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.207,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.759,0.0,0.0000,76,2026-01-17T20:30:40
548.0,3.637,0.0,0.0000,76,2026-01-17T20:30:40
552.0,5.413,0.0,0.0000,76,2026-01-17T20:30:40
26616.0,5.957,0.0,0.0000,76,2026-01-17T20:30:40
560.0,3.293,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.214,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.501,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.522,0.0,0.0000,76,2026-01-17T20:30:40
548.0,5.269,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.043,0.0,0.0000,76,2026-01-17T20:30:40
548.0,3.322,0.0,0.0000,76,2026-01-17T20:30:40
552.0,5.957,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.615,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.723,0.0,0.0000,76,2026-01-17T20:30:40
548.0,4.897,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.329,0.0,0.0000,76,2026-01-17T20:30:40
548.0,3.465,0.0,0.0000,76,2026-01-17T20:30:40
552.0,5.355,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.558,0.0,0.0000,76,2026-01-17T20:30:40
548.0,4.382,0.0,0.0000,76,2026-01-17T20:30:40
27348.0,5.584,0.0,0.0000,76,2026-01-17T20:30:40
568.0,3.551,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.866,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.129,0.0,0.0000,76,2026-01-17T20:30:40
552.0,5.441,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.551,0.0,0.0000,76,2026-01-17T20:30:40
552.0,5.241,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.214,0.0,0.0000,76,2026-01-17T20:30:40
548.0,4.067,0.0,0.0000,76,2026-01-17T20:30:40
552.0,3.580,0.0,0.0000,76,2026-01-17T20:30:40
552.0,5.269,0.0,0.0000,76,2026-01-17T20:30:40
548.0,6.243,0.0,0.0000,76,2026-01-17T20:30:40
552.0,4.124,0.0,0.0000,76,2026-01-17T20:30:40
26764.0,5.413,0.0,0.0000,76,2026-01-17T20:30:40
572.0,6.129,0.0,0.0000,76,2026-01-17T20:30:40
560.0,4.897,0.0,0.0000,76,2026-01-17T20:30:40
548.0,3.809,0.0,0.0000,76,2026-01-17T20:30:40
552.0,4.697,0.0,0.0000,76,2026-01-17T20:30:40
552.0,6.071,0.0,0.0000,76,2026-01-17T20:30:40
25740.0,8.935,0.0,0.0000,76,2026-01-17T20:30:40
24448.0,8.133,0.0,0.0000,76,2026-01-17T20:30:40
24468.0,0.888,0.0,0.0000,76,2026-01-17T20:30:40
24440.0,4.983,0.0,0.0000,76,2026-01-17T20:30:40
169424.0,-0.057,0.0,0.0000,76,2026-01-17T20:30:40
1000656.0,0.000,0.0,0.0000,76,2026-01-17T20:30:41
1000980.0,0.029,0.0,0.0000,77,2026-01-17T20:30:42
1001100.0,0.000,0.0,0.0000,77,2026-01-17T20:30:43
1000988.0,0.000,0.0,0.0000,77,2026-01-17T20:30:44
266848.0,1.146,0.0,0.0000,77,2026-01-17T20:30:45
560.0,3.179,0.0,0.0000,77,2026-01-17T20:30:45
556.0,4.983,0.0,0.0000,77,2026-01-17T20:30:45
24748.0,9.995,0.0,0.0000,77,2026-01-17T20:30:45
24464.0,5.183,0.0,0.0000,77,2026-01-17T20:30:45
31060.0,0.544,0.0,0.0000,77,2026-01-17T20:30:45
24476.0,7.732,0.0,0.0000,77,2026-01-17T20:30:45
25252.0,8.391,0.0,0.0000,77,2026-01-17T20:30:45
24472.0,0.601,0.0,0.0000,77,2026-01-17T20:30:45
24480.0,3.752,0.0,0.0000,77,2026-01-17T20:30:45
24444.0,9.966,0.0,0.0000,77,2026-01-17T20:30:45
24476.0,2.749,0.0,0.0000,77,2026-01-17T20:30:45
24456.0,1.833,0.0,0.0000,77,2026-01-17T20:30:45
67828.0,0.515,0.0,0.0000,77,2026-01-17T20:30:45
24464.0,9.508,0.0,0.0000,77,2026-01-17T20:30:45
24476.0,3.551,0.0,0.0000,77,2026-01-17T20:30:45
24440.0,2.606,0.0,0.0000,77,2026-01-17T20:30:45
24484.0,9.651,0.0,0.0000,77,2026-01-17T20:30:45
32180.0,0.544,0.0,0.0000,77,2026-01-17T20:30:45
24452.0,9.966,0.0,0.0000,77,2026-01-17T20:30:45
24464.0,0.601,0.0,0.0000,77,2026-01-17T20:30:45
24436.0,7.875,0.0,0.0000,77,2026-01-17T20:30:45
568.0,8.162,0.0,0.0000,77,2026-01-17T20:30:45
24612.0,2.978,0.0,0.0000,77,2026-01-17T20:30:45
572.0,2.663,0.0,0.0000,77,2026-01-17T20:30:45
24612.0,6.129,0.0,0.0000,77,2026-01-17T20:30:45
568.0,6.501,0.0,0.0000,77,2026-01-17T20:30:45
552.0,6.844,0.0,0.0000,77,2026-01-17T20:30:45
25524.0,3.293,0.0,0.0000,77,2026-01-17T20:30:45
572.0,2.950,0.0,0.0000,77,2026-01-17T20:30:45
556.0,2.606,0.0,0.0000,77,2026-01-17T20:30:45
556.0,2.320,0.0,0.0000,77,2026-01-17T20:30:45
24884.0,7.560,0.0,0.0000,77,2026-01-17T20:30:45
580.0,7.875,0.0,0.0000,77,2026-01-17T20:30:45
560.0,8.162,0.0,0.0000,77,2026-01-17T20:30:45
24736.0,1.604,0.0,0.0000,77,2026-01-17T20:30:45
568.0,1.317,0.0,0.0000,77,2026-01-17T20:30:45
24628.0,9.021,0.0,0.0000,77,2026-01-17T20:30:45
31028.0,0.573,0.0,0.0000,77,2026-01-17T20:30:45
28724.0,5.498,0.0,0.0000,77,2026-01-17T20:30:45
572.0,5.069,0.0,0.0000,77,2026-01-17T20:30:45
552.0,4.639,0.0,0.0000,77,2026-01-17T20:30:45
552.0,4.181,0.0,0.0000,77,2026-01-17T20:30:45
552.0,3.752,0.0,0.0000,77,2026-01-17T20:30:45
548.0,3.351,0.0,0.0000,77,2026-01-17T20:30:45
556.0,3.150,0.0,0.0000,77,2026-01-17T20:30:45
43064.0,2.520,0.0,0.0000,77,2026-01-17T20:30:46
572.0,2.148,0.0,0.0000,77,2026-01-17T20:30:46
556.0,1.776,0.0,0.0000,77,2026-01-17T20:30:46
552.0,1.432,0.0,0.0000,77,2026-01-17T20:30:46
548.0,1.088,0.0,0.0000,77,2026-01-17T20:30:46
25620.0,9.966,0.0,0.0000,76,2026-01-17T20:30:46
24452.0,1.776,0.0,0.0000,77,2026-01-17T20:30:46
572.0,2.148,0.0,0.0000,77,2026-01-17T20:30:46
556.0,2.606,0.0,0.0000,77,2026-01-17T20:30:46
552.0,3.036,0.0,0.0000,77,2026-01-17T20:30:46
552.0,3.494,0.0,0.0000,77,2026-01-17T20:30:46
548.0,3.981,0.0,0.0000,77,2026-01-17T20:30:46
25176.0,1.346,0.0,0.0000,77,2026-01-17T20:30:46
568.0,1.031,0.0,0.0000,77,2026-01-17T20:30:46
25396.0,9.451,0.0,0.0000,77,2026-01-17T20:30:46
24452.0,5.155,0.0,0.0000,77,2026-01-17T20:30:46
568.0,5.728,0.0,0.0000,77,2026-01-17T20:30:46
552.0,6.214,0.0,0.0000,77,2026-01-17T20:30:46
552.0,6.730,0.0,0.0000,77,2026-01-17T20:30:46
548.0,7.217,0.0,0.0000,77,2026-01-17T20:30:46
26696.0,0.687,0.0,0.0000,77,2026-01-17T20:30:46
560.0,1.031,0.0,0.0000,77,2026-01-17T20:30:46
552.0,1.375,0.0,0.0000,77,2026-01-17T20:30:46
24748.0,2.005,0.0,0.0000,76,2026-01-17T20:30:46
568.0,1.546,0.0,0.0000,76,2026-01-17T20:30:46
560.0,1.174,0.0,0.0000,76,2026-01-17T20:30:46
552.0,0.802,0.0,0.0000,76,2026-01-17T20:30:46
25460.0,7.074,0.0,0.0000,77,2026-01-17T20:30:46
572.0,6.529,0.0,0.0000,77,2026-01-17T20:30:46
552.0,5.985,0.0,0.0000,77,2026-01-17T20:30:46
552.0,5.413,0.0,0.0000,77,2026-01-17T20:30:46
552.0,4.811,0.0,0.0000,77,2026-01-17T20:30:46
548.0,4.525,0.0,0.0000,77,2026-01-17T20:30:46
552.0,3.923,0.0,0.0000,77,2026-01-17T20:30:46
548.0,3.379,0.0,0.0000,77,2026-01-17T20:30:46
552.0,2.807,0.0,0.0000,77,2026-01-17T20:30:46
552.0,2.320,0.0,0.0000,77,2026-01-17T20:30:46
552.0,1.804,0.0,0.0000,77,2026-01-17T20:30:46
26472.0,6.787,0.0,0.0000,76,2026-01-17T20:30:46
568.0,6.243,0.0,0.0000,76,2026-01-17T20:30:46
552.0,5.642,0.0,0.0000,76,2026-01-17T20:30:46
552.0,5.012,0.0,0.0000,76,2026-01-17T20:30:46
552.0,4.725,0.0,0.0000,76,2026-01-17T20:30:46
552.0,4.095,0.0,0.0000,76,2026-01-17T20:30:46
552.0,3.494,0.0,0.0000,76,2026-01-17T20:30:46
548.0,2.950,0.0,0.0000,76,2026-01-17T20:30:46
552.0,2.406,0.0,0.0000,76,2026-01-17T20:30:46
548.0,1.890,0.0,0.0000,76,2026-01-17T20:30:46
552.0,1.432,0.0,0.0000,76,2026-01-17T20:30:46
26488.0,5.327,0.0,0.0000,77,2026-01-17T20:30:46
568.0,4.697,0.0,0.0000,77,2026-01-17T20:30:46
556.0,4.095,0.0,0.0000,77,2026-01-17T20:30:46
552.0,3.465,0.0,0.0000,77,2026-01-17T20:30:46
552.0,2.892,0.0,0.0000,77,2026-01-17T20:30:46
548.0,2.577,0.0,0.0000,77,2026-01-17T20:30:46
552.0,2.062,0.0,0.0000,77,2026-01-17T20:30:46
552.0,1.575,0.0,0.0000,77,2026-01-17T20:30:46
552.0,1.088,0.0,0.0000,77,2026-01-17T20:30:46
548.0,0.745,0.0,0.0000,77,2026-01-17T20:30:46
26332.0,3.293,0.0,0.0000,77,2026-01-17T20:30:46
576.0,2.692,0.0,0.0000,77,2026-01-17T20:30:46
552.0,2.148,0.0,0.0000,77,2026-01-17T20:30:46
552.0,1.861,0.0,0.0000,77,2026-01-17T20:30:46
552.0,1.375,0.0,0.0000,77,2026-01-17T20:30:46
556.0,0.916,0.0,0.0000,77,2026-01-17T20:30:46
548.0,0.601,0.0,0.0000,77,2026-01-17T20:30:46
25324.0,3.351,0.0,0.0000,77,2026-01-17T20:30:46
572.0,2.721,0.0,0.0000,77,2026-01-17T20:30:46
560.0,2.148,0.0,0.0000,77,2026-01-17T20:30:46
556.0,1.604,0.0,0.0000,77,2026-01-17T20:30:46
548.0,1.117,0.0,0.0000,77,2026-01-17T20:30:46
552.0,0.716,0.0,0.0000,77,2026-01-17T20:30:46
25720.0,2.148,0.0,0.0000,76,2026-01-17T20:30:46
564.0,1.604,0.0,0.0000,76,2026-01-17T20:30:46
556.0,1.117,0.0,0.0000,76,2026-01-17T20:30:46
24748.0,3.207,0.0,0.0000,77,2026-01-17T20:30:46
572.0,2.549,0.0,0.0000,77,2026-01-17T20:30:46
552.0,1.947,0.0,0.0000,77,2026-01-17T20:30:46
552.0,1.403,0.0,0.0000,77,2026-01-17T20:30:46
552.0,0.974,0.0,0.0000,77,2026-01-17T20:30:46
