Time (ms),A2-A3 (V)
19.561,0.52485
19.584,0.45012
19.608,0.49948
19.631,0.54796
19.655,0.48123
19.679,0.49426
19.702,0.52207
19.726,0.44838
19.749,0.49339
19.773,0.53597
19.796,0.47393
19.82,0.50139
19.843,0.54014
19.867,0.46333
19.89,0.42961
19.914,0.55353
19.938,0.45864
19.961,0.46715
19.985,0.51581
20.008,0.50295
20.032,0.47775
20.055,0.54379
20.079,0.49687
20.102,0.44647
20.126,0.56152
20.149,0.51547
20.173,0.46124
20.196,0.52607
20.22,0.52155
20.244,0.43622
20.267,0.52746
20.291,0.48453
20.314,0.42388
20.338,0.52798
20.361,0.51164
20.385,0.42127
20.408,0.54466
20.432,0.69899
20.455,0.80379
20.479,1.017
20.502,1.212
20.526,1.2577
20.55,1.3398
20.573,1.4194
20.597,1.3436
20.62,1.3603
20.644,1.3895
20.667,1.2786
20.691,1.2224
20.714,1.2426
20.738,1.1203
20.761,1.0926
20.785,1.1065
20.808,0.97462
20.832,0.92075
20.856,0.93795
20.879,0.85923
20.903,0.78728
20.926,0.86965
20.95,0.7579
20.973,0.71341
20.997,0.76016
21.02,0.71811
21.044,0.66597
21.067,0.68752
21.091,0.63486
21.114,0.63677
21.138,0.66336
21.162,0.65519
21.185,0.55857
21.209,0.62791
21.232,0.60879
21.256,0.53893
21.279,0.57838
21.303,0.61435
21.326,0.5676
21.35,0.56308
21.373,0.59141
21.397,0.52485
21.42,0.53424
21.444,0.61088
21.468,0.53232
21.491,0.49704
21.515,0.6001
21.538,0.53493
21.562,0.50295
21.585,0.58238
21.609,0.52607
21.632,0.49757
21.656,0.57855
21.679,0.53389
21.703,0.51494
21.726,0.57768
21.75,0.55266
21.774,0.50504
21.797,0.58933
21.821,0.55022
21.844,0.49878
21.868,0.56934
21.891,0.53545
21.915,0.49478
21.938,0.56482
21.962,0.54501
21.985,0.47428
22.009,0.54032
22.032,0.56395
22.056,0.496
22.08,0.59211
22.103,0.71046
22.127,0.7619
22.15,0.90632
22.174,1.06
22.197,1.0408
22.221,1.1404
22.244,1.1972
22.268,1.114
22.291,1.1291
22.315,1.1675
22.338,1.0523
22.362,1.0603
22.386,1.0598
22.409,0.95655
22.433,0.94073
22.456,0.9562
22.48,0.84602
22.503,0.82899
22.527,0.84741
22.55,0.78328
22.574,0.73288
22.597,0.78867
22.621,0.70716
22.644,0.66441
22.668,0.72627
22.692,0.65311
22.715,0.60966
22.739,0.69013
22.762,0.64164
22.786,0.57612
22.809,0.63973
22.833,0.62652
22.856,0.5716
22.88,0.59471
22.903,0.61626
22.927,0.5504
22.95,0.58324
22.974,0.59854
22.998,0.5537
23.021,0.55509
23.045,0.56604
23.068,0.51494
23.092,0.56743
23.115,0.62252
23.139,0.54362
23.162,0.52833
23.186,0.60983
23.209,0.53563
23.233,0.5252
23.256,0.6034
23.28,0.52989
23.304,0.51703
23.327,0.59176
23.351,0.54657
23.374,0.48401
23.398,0.58637
23.421,0.52207
