datetime,t_rel_us,A0_V
2026-05-10 20:09:59.386943,57943,1.22730
2026-05-10 20:09:59.387002,58002,1.54227
2026-05-10 20:09:59.387058,58058,1.81635
2026-05-10 20:09:59.387142,58142,2.01938
2026-05-10 20:09:59.387363,58363,1.33878
2026-05-10 20:09:59.387419,58419,0.99753
2026-05-10 20:09:59.387474,58474,0.64953
2026-05-10 20:09:59.387529,58529,0.32867
2026-05-10 20:09:59.387599,58599,0.07729
2026-05-10 20:09:59.387886,58886,0.82496
2026-05-10 20:09:59.387942,58942,1.18842
2026-05-10 20:09:59.388002,59002,1.53829
2026-05-10 20:09:59.388058,59058,1.80874
2026-05-10 20:09:59.388142,59142,2.01575
2026-05-10 20:09:59.388362,59362,1.35756
2026-05-10 20:09:59.388418,59418,0.98721
2026-05-10 20:09:59.388473,59473,0.65738
2026-05-10 20:09:59.388529,59529,0.35445
2026-05-10 20:09:59.388599,59599,0.02573
2026-05-10 20:09:59.388887,59887,0.81852
2026-05-10 20:09:59.388942,59942,1.17422
2026-05-10 20:09:59.389002,60002,1.51860
2026-05-10 20:09:59.389058,60058,1.81146
2026-05-10 20:09:59.389142,60142,2.03116
2026-05-10 20:09:59.389363,60363,1.33652
2026-05-10 20:09:59.389419,60419,0.99541
2026-05-10 20:09:59.389475,60475,0.61871
2026-05-10 20:09:59.389530,60530,0.35409
2026-05-10 20:09:59.389599,60599,0.08938
2026-05-10 20:09:59.389886,60886,0.82255
2026-05-10 20:09:59.389942,60942,1.17835
2026-05-10 20:09:59.390003,61003,1.54997
2026-05-10 20:09:59.390059,61059,1.82309
2026-05-10 20:09:59.390142,61142,2.00815
2026-05-10 20:09:59.390364,61364,1.34795
2026-05-10 20:09:59.390420,61420,0.97386
2026-05-10 20:09:59.390475,61475,0.61619
2026-05-10 20:09:59.390530,61530,0.34478
2026-05-10 20:09:59.390600,61600,0.08857
2026-05-10 20:09:59.390887,61887,0.82496
2026-05-10 20:09:59.390943,61943,1.19235
2026-05-10 20:09:59.391004,62004,1.53980
2026-05-10 20:09:59.391060,62060,1.83236
2026-05-10 20:09:59.391129,62129,2.01651
2026-05-10 20:09:59.391364,62364,1.34060
2026-05-10 20:09:59.391420,62420,0.98811
2026-05-10 20:09:59.391476,62476,0.64409
2026-05-10 20:09:59.391532,62532,0.33511
2026-05-10 20:09:59.391601,62601,0.08696
2026-05-10 20:09:59.391887,62887,0.82496
2026-05-10 20:09:59.391942,62942,1.18067
2026-05-10 20:09:59.392002,63002,1.53663
2026-05-10 20:09:59.392058,63058,1.81166
2026-05-10 20:09:59.392127,63127,2.00835
2026-05-10 20:09:59.392362,63362,1.35157
2026-05-10 20:09:59.392418,63418,1.01611
2026-05-10 20:09:59.392473,63473,0.58401
2026-05-10 20:09:59.392529,63529,0.35445
2026-05-10 20:09:59.392598,63598,0.09019
2026-05-10 20:09:59.392884,63884,0.78226
2026-05-10 20:09:59.392939,63939,1.16012
2026-05-10 20:09:59.392999,63999,1.49931
2026-05-10 20:09:59.393055,64055,1.77893
2026-05-10 20:09:59.393138,64138,2.02386
2026-05-10 20:09:59.393359,64359,1.37927
2026-05-10 20:09:59.393414,64414,1.02074
2026-05-10 20:09:59.393470,64470,0.67672
2026-05-10 20:09:59.393526,64526,0.39282
2026-05-10 20:09:59.393596,64596,0.13530
2026-05-10 20:09:59.393882,64882,0.82496
2026-05-10 20:09:59.393938,64938,1.15816
2026-05-10 20:09:59.393998,64998,1.50213
2026-05-10 20:09:59.394054,65054,1.78034
2026-05-10 20:09:59.394124,65124,2.02421
2026-05-10 20:09:59.394374,65374,1.23747
2026-05-10 20:09:59.394429,65429,0.92366
2026-05-10 20:09:59.394484,65484,0.58970
2026-05-10 20:09:59.394539,65539,0.34156
2026-05-10 20:09:59.394609,65609,0.07397
2026-05-10 20:09:59.394883,65883,0.79918
2026-05-10 20:09:59.394939,65939,1.13112
2026-05-10 20:09:59.394996,65996,1.53577
2026-05-10 20:09:59.395052,66052,1.79001
2026-05-10 20:09:59.395121,66121,1.99616
2026-05-10 20:09:59.395369,66369,1.30313
2026-05-10 20:09:59.395425,66425,0.93453
2026-05-10 20:09:59.395481,66481,0.61871
2026-05-10 20:09:59.395536,66536,0.30933
2026-05-10 20:09:59.395605,66605,0.06118
2026-05-10 20:09:59.395879,66879,0.76635
2026-05-10 20:09:59.395934,66934,1.12145
2026-05-10 20:09:59.395994,66994,1.50480
2026-05-10 20:09:59.396050,67050,1.73160
2026-05-10 20:09:59.396119,67119,1.98161
2026-05-10 20:09:59.396367,67367,1.35565
2026-05-10 20:09:59.396422,67422,0.98927
2026-05-10 20:09:59.396477,67477,0.63160
2026-05-10 20:09:59.396532,67532,0.33269
2026-05-10 20:09:59.396602,67602,0.07729
2026-05-10 20:09:59.396889,67889,0.82496
2026-05-10 20:09:59.396944,67944,1.16012
2026-05-10 20:09:59.397004,68004,1.55944
2026-05-10 20:09:59.397060,68060,1.79273
2026-05-10 20:09:59.397143,68143,2.00553
2026-05-10 20:09:59.397364,68364,1.39090
2026-05-10 20:09:59.397419,68419,1.00543
2026-05-10 20:09:59.397474,68474,0.64812
2026-05-10 20:09:59.397529,68529,0.35324
2026-05-10 20:09:59.397599,68599,0.07729
2026-05-10 20:09:59.397887,68887,0.82496
2026-05-10 20:09:59.397942,68942,1.16889
2026-05-10 20:09:59.398000,69000,1.54232
2026-05-10 20:09:59.398055,69055,1.78548
2026-05-10 20:09:59.398140,69140,2.02064
2026-05-10 20:09:59.398360,69360,1.38612
2026-05-10 20:09:59.398416,69416,1.02245
2026-05-10 20:09:59.398471,69471,0.68880
2026-05-10 20:09:59.398526,69526,0.37363
2026-05-10 20:09:59.398595,69595,0.06964
2026-05-10 20:09:59.398883,69883,0.79918
2026-05-10 20:09:59.398939,69939,1.16627
2026-05-10 20:09:59.398999,69999,1.51764
2026-05-10 20:09:59.399054,70054,1.79203
2026-05-10 20:09:59.399137,70137,2.01525
2026-05-10 20:09:59.399359,70359,1.33355
2026-05-10 20:09:59.399414,70414,1.03967
2026-05-10 20:09:59.399470,70470,0.67027
2026-05-10 20:09:59.399525,70525,0.38023
2026-05-10 20:09:59.399594,70594,0.06954
2026-05-10 20:09:59.399895,70895,0.92547
2026-05-10 20:09:59.399950,70950,1.24860
2026-05-10 20:09:59.400011,71011,1.58179
2026-05-10 20:09:59.400066,71066,1.82098
2026-05-10 20:09:59.400150,71150,2.04541
2026-05-10 20:09:59.400359,71359,1.38571
2026-05-10 20:09:59.400415,71415,1.03122
2026-05-10 20:09:59.400470,71470,0.66000
2026-05-10 20:09:59.400526,71526,0.36089
2026-05-10 20:09:59.400595,71595,0.03862
2026-05-10 20:09:59.400882,71882,0.79193
2026-05-10 20:09:59.400937,71937,1.13434
2026-05-10 20:09:59.400997,71997,1.52585
2026-05-10 20:09:59.401053,72053,1.74847
2026-05-10 20:09:59.401123,72123,2.02970
2026-05-10 20:09:59.401371,72371,1.30162
2026-05-10 20:09:59.401426,72426,0.93453
2026-05-10 20:09:59.401482,72482,0.61795
2026-05-10 20:09:59.401537,72537,0.30792
2026-05-10 20:09:59.401606,72606,0.07407
2026-05-10 20:09:59.401880,72880,0.75064
2026-05-10 20:09:59.401935,72935,1.11964
2026-05-10 20:09:59.401990,72990,1.44085
2026-05-10 20:09:59.402051,73051,1.76851
2026-05-10 20:09:59.402121,73121,1.97290
2026-05-10 20:09:59.402381,73381,1.23586
2026-05-10 20:09:59.402436,73436,0.90875
2026-05-10 20:09:59.402492,73492,0.57359
2026-05-10 20:09:59.402547,73547,0.27549
2026-05-10 20:09:59.402616,73616,0.03862
2026-05-10 20:09:59.402876,73876,0.75406
2026-05-10 20:09:59.402932,73932,1.11501
2026-05-10 20:09:59.402991,73991,1.46824
2026-05-10 20:09:59.403047,74047,1.77083
2026-05-10 20:09:59.403116,74116,1.98217
2026-05-10 20:09:59.403379,74379,1.25398
2026-05-10 20:09:59.403435,74435,0.90231
2026-05-10 20:09:59.403491,74491,0.55989
2026-05-10 20:09:59.403547,74547,0.27066
2026-05-10 20:09:59.403616,74616,0.06118
2026-05-10 20:09:59.403876,74876,0.74762
2026-05-10 20:09:59.403931,74931,1.13031
2026-05-10 20:09:59.403991,74991,1.46462
2026-05-10 20:09:59.404047,75047,1.74943
2026-05-10 20:09:59.404117,75117,1.99949
2026-05-10 20:09:59.404379,75379,1.26244
2026-05-10 20:09:59.404435,75435,0.91500
2026-05-10 20:09:59.404490,75490,0.53401
2026-05-10 20:09:59.404545,75545,0.27710
2026-05-10 20:09:59.404615,75615,0.05796
2026-05-10 20:09:59.404874,75874,0.71952
2026-05-10 20:09:59.404930,75930,1.08832
2026-05-10 20:09:59.404989,75989,1.42600
2026-05-10 20:09:59.405045,76045,1.74958
2026-05-10 20:09:59.405116,76116,1.98539
2026-05-10 20:09:59.405377,76377,1.26592
2026-05-10 20:09:59.405434,76434,0.91495
2026-05-10 20:09:59.405490,76490,0.56312
2026-05-10 20:09:59.405545,76545,0.30288
2026-05-10 20:09:59.405615,76615,0.04507
2026-05-10 20:09:59.405877,76877,0.74762
2026-05-10 20:09:59.405931,76931,1.10211
2026-05-10 20:09:59.405987,76987,1.44866
2026-05-10 20:09:59.406048,77048,1.74434
2026-05-10 20:09:59.406118,77118,1.98891
2026-05-10 20:09:59.406381,77381,1.25026
2026-05-10 20:09:59.406437,77437,0.91117
2026-05-10 20:09:59.406492,77492,0.48658
2026-05-10 20:09:59.406548,77548,0.29453
2026-05-10 20:09:59.406630,77630,0.00000
2026-05-10 20:09:59.406864,77864,0.67506
2026-05-10 20:09:59.406920,77920,1.01420
2026-05-10 20:09:59.406981,77981,1.40263
2026-05-10 20:09:59.407036,78036,1.74268
2026-05-10 20:09:59.407106,78106,1.96358
2026-05-10 20:09:59.407381,78381,1.24492
2026-05-10 20:09:59.407436,78436,0.86726
2026-05-10 20:09:59.407492,78492,0.55390
2026-05-10 20:09:59.407548,78548,0.26985
2026-05-10 20:09:59.407617,78617,0.06239
2026-05-10 20:09:59.407877,78877,0.76051
2026-05-10 20:09:59.407933,78933,1.07714
2026-05-10 20:09:59.407994,78994,1.46296
2026-05-10 20:09:59.408049,79049,1.81615
2026-05-10 20:09:59.408118,79118,1.98911
2026-05-10 20:09:59.408381,79381,1.25036
2026-05-10 20:09:59.408436,79436,0.91862
2026-05-10 20:09:59.408491,79491,0.57349
2026-05-10 20:09:59.408548,79548,0.28355
2026-05-10 20:09:59.408617,79617,0.04426
2026-05-10 20:09:59.408878,79878,0.76519
2026-05-10 20:09:59.408934,79934,1.12110
2026-05-10 20:09:59.408995,79995,1.46950
2026-05-10 20:09:59.409050,80050,1.77254
2026-05-10 20:09:59.409120,80120,1.96837
2026-05-10 20:09:59.409367,80367,1.31240
2026-05-10 20:09:59.409423,80423,0.98610
2026-05-10 20:09:59.409479,80479,0.63805
2026-05-10 20:09:59.409534,80534,0.30933
2026-05-10 20:09:59.409603,80603,0.08374
2026-05-10 20:09:59.409890,80890,0.82496
2026-05-10 20:09:59.409945,80945,1.18832
2026-05-10 20:09:59.410006,81006,1.54670
2026-05-10 20:09:59.410062,81062,1.82148
2026-05-10 20:09:59.410145,81145,2.00825
2026-05-10 20:09:59.410367,81367,1.34060
2026-05-10 20:09:59.410423,81423,0.98932
2026-05-10 20:09:59.410478,81478,0.63643
2026-05-10 20:09:59.410533,81533,0.33511
2026-05-10 20:09:59.410602,81602,0.07729
2026-05-10 20:09:59.410890,81890,0.82496
2026-05-10 20:09:59.410946,81946,1.18057
2026-05-10 20:09:59.411006,82006,1.52056
2026-05-10 20:09:59.411061,82061,1.78352
2026-05-10 20:09:59.411145,82145,2.02759
2026-05-10 20:09:59.411365,82365,1.36190
2026-05-10 20:09:59.411421,82421,1.01445
2026-05-10 20:09:59.411476,82476,0.65416
2026-05-10 20:09:59.411532,82532,0.35344
2026-05-10 20:09:59.411601,82601,0.07729
2026-05-10 20:09:59.411889,82889,0.82486
2026-05-10 20:09:59.411944,82944,1.18268
2026-05-10 20:09:59.412005,83005,1.55652
2026-05-10 20:09:59.412060,83060,1.80879
2026-05-10 20:09:59.412144,83144,2.02819
2026-05-10 20:09:59.412366,83366,1.33133
2026-05-10 20:09:59.412421,83421,0.99577
2026-05-10 20:09:59.412476,83476,0.65416
2026-05-10 20:09:59.412532,83532,0.38667
2026-05-10 20:09:59.412601,83601,0.07729
2026-05-10 20:09:59.412888,83888,0.82496
2026-05-10 20:09:59.412945,83945,1.18520
2026-05-10 20:09:59.413005,84005,1.54363
2026-05-10 20:09:59.413061,84061,1.80094
2026-05-10 20:09:59.413144,84144,1.96706
2026-05-10 20:09:59.413365,84365,1.34060
2026-05-10 20:09:59.413421,84421,1.01117
2026-05-10 20:09:59.413476,84476,0.68075
2026-05-10 20:09:59.413532,84532,0.34679
2026-05-10 20:09:59.413601,84601,0.07729
2026-05-10 20:09:59.413890,84890,0.86847
2026-05-10 20:09:59.413946,84946,1.17301
2026-05-10 20:09:59.414006,85006,1.54116
2026-05-10 20:09:59.414061,85061,1.81000
2026-05-10 20:09:59.414130,85130,1.99692
2026-05-10 20:09:59.414365,85365,1.38058
2026-05-10 20:09:59.414420,85420,1.01550
2026-05-10 20:09:59.414476,85476,0.63805
2026-05-10 20:09:59.414532,85532,0.34720
2026-05-10 20:09:59.414601,85601,0.07729
2026-05-10 20:09:59.414888,85888,0.78629
2026-05-10 20:09:59.414944,85944,1.19698
2026-05-10 20:09:59.415003,86003,1.54025
2026-05-10 20:09:59.415060,86060,1.81358
2026-05-10 20:09:59.415143,86143,2.01953
2026-05-10 20:09:59.415364,86364,1.36633
2026-05-10 20:09:59.415419,86419,1.00876
2026-05-10 20:09:59.415475,86475,0.68961
2026-05-10 20:09:59.415531,86531,0.30933
2026-05-10 20:09:59.415599,86599,0.06320
2026-05-10 20:09:59.415887,86887,0.80563
2026-05-10 20:09:59.415942,86942,1.12140
2026-05-10 20:09:59.416003,87003,1.53507
2026-05-10 20:09:59.416059,87059,1.80572
2026-05-10 20:09:59.416143,87143,2.00875
2026-05-10 20:09:59.416364,87364,1.36537
2026-05-10 20:09:59.416419,87419,1.01027
2026-05-10 20:09:59.416475,87475,0.65053
2026-05-10 20:09:59.416530,87530,0.35999
2026-05-10 20:09:59.416599,87599,0.09512
2026-05-10 20:09:59.416885,87885,0.80220
2026-05-10 20:09:59.416941,87941,1.16798
2026-05-10 20:09:59.417001,88001,1.50888
2026-05-10 20:09:59.417057,88057,1.80104
2026-05-10 20:10:07.443000,0,1.38113
2026-05-10 20:10:07.443128,128,1.94898
2026-05-10 20:10:07.443404,404,1.26088
2026-05-10 20:10:07.443462,462,0.82496
2026-05-10 20:10:07.443518,518,0.56070
2026-05-10 20:10:07.443573,573,0.26421
2026-05-10 20:10:07.443643,643,0.03862
2026-05-10 20:10:07.443902,902,0.77340
2026-05-10 20:10:07.443958,958,1.10791
2026-05-10 20:10:07.444017,1017,1.48839
2026-05-10 20:10:07.444074,1074,1.77969
2026-05-10 20:10:07.444143,1143,1.98896
2026-05-10 20:10:07.444404,1404,1.25786
2026-05-10 20:10:07.444462,1462,0.89465
2026-05-10 20:10:07.444518,1518,0.52510
2026-05-10 20:10:07.444574,1574,0.28214
2026-05-10 20:10:07.444643,1643,0.00640
2026-05-10 20:10:07.444902,1902,0.76695
2026-05-10 20:10:07.444957,1957,1.10211
2026-05-10 20:10:07.445018,2018,1.49921
2026-05-10 20:10:07.445073,2073,1.76831
2026-05-10 20:10:07.445156,2156,2.00699
2026-05-10 20:10:07.445389,2389,1.28883
2026-05-10 20:10:07.445444,2444,0.99869
2026-05-10 20:10:07.445501,2501,0.63160
2026-05-10 20:10:07.445557,2557,0.33511
2026-05-10 20:10:07.445626,2626,0.09985
2026-05-10 20:10:07.445913,2913,0.82496
2026-05-10 20:10:07.445967,2967,1.17301
2026-05-10 20:10:07.446029,3029,1.55949
2026-05-10 20:10:07.446085,3085,1.79077
2026-05-10 20:10:07.446168,3168,2.02728
2026-05-10 20:10:07.446388,3388,1.36255
2026-05-10 20:10:07.446444,3444,1.00206
2026-05-10 20:10:07.446502,3502,0.61760
2026-05-10 20:10:07.446557,3557,0.30933
2026-05-10 20:10:07.446626,3626,0.07729
2026-05-10 20:10:07.446913,3913,0.80885
2026-05-10 20:10:07.446969,3969,1.16012
2026-05-10 20:10:07.447029,4029,1.54599
2026-05-10 20:10:07.447085,4085,1.83362
2026-05-10 20:10:07.447167,4167,2.02104
2026-05-10 20:10:07.447386,4386,1.36411
2026-05-10 20:10:07.447442,4442,1.01832
2026-05-10 20:10:07.447500,4500,0.67027
2026-05-10 20:10:07.447556,4556,0.34035
2026-05-10 20:10:07.447625,4625,0.04507
2026-05-10 20:10:07.447912,4912,0.81519
2026-05-10 20:10:07.447968,4968,1.20700
2026-05-10 20:10:07.448029,5029,1.53602
2026-05-10 20:10:07.448085,5085,1.82214
2026-05-10 20:10:07.448169,5169,2.06253
2026-05-10 20:10:07.448374,5374,1.44151
2026-05-10 20:10:07.448443,5443,1.01127
2026-05-10 20:10:07.448501,5501,0.68790
2026-05-10 20:10:07.448557,5557,0.32544
2026-05-10 20:10:07.448625,5625,0.10308
2026-05-10 20:10:07.448912,5912,0.82416
2026-05-10 20:10:07.448968,5968,1.17065
2026-05-10 20:10:07.449028,6028,1.55420
2026-05-10 20:10:07.449085,6085,1.80592
2026-05-10 20:10:07.449167,6167,2.06253
2026-05-10 20:10:07.449388,6388,1.36320
2026-05-10 20:10:07.449443,6443,1.04813
2026-05-10 20:10:07.449501,6501,0.65013
2026-05-10 20:10:07.449556,6556,0.33310
2026-05-10 20:10:07.449624,6624,0.08681
2026-05-10 20:10:07.449912,6912,0.82159
2026-05-10 20:10:07.449971,6971,1.15212
2026-05-10 20:10:07.450026,7026,1.53189
2026-05-10 20:10:07.450082,7082,1.79958
2026-05-10 20:10:07.450151,7151,2.01746
2026-05-10 20:10:07.450385,7385,1.37801
2026-05-10 20:10:07.450441,7441,1.01832
2026-05-10 20:10:07.450499,7499,0.65940
2026-05-10 20:10:07.450555,7555,0.34156
2026-05-10 20:10:07.450624,7624,0.09421
2026-05-10 20:10:07.450912,7912,0.82244
2026-05-10 20:10:07.450968,7968,1.18560
2026-05-10 20:10:07.451029,8029,1.54428
2026-05-10 20:10:07.451084,8084,1.80144
2026-05-10 20:10:07.451166,8166,2.02809
2026-05-10 20:10:07.451386,8386,1.36638
2026-05-10 20:10:07.451442,8442,1.01832
2026-05-10 20:10:07.451499,8499,0.66690
2026-05-10 20:10:07.451555,8555,0.35445
2026-05-10 20:10:07.451624,8624,0.10146
2026-05-10 20:10:07.451911,8911,0.82406
2026-05-10 20:10:07.451968,8968,1.18233
2026-05-10 20:10:07.452028,9028,1.53174
2026-05-10 20:10:07.452085,9085,1.80114
2026-05-10 20:10:07.452153,9153,2.00024
2026-05-10 20:10:07.452386,9386,1.37272
2026-05-10 20:10:07.452441,9441,1.03122
2026-05-10 20:10:07.452499,9499,0.64449
2026-05-10 20:10:07.452554,9554,0.35445
2026-05-10 20:10:07.452624,9624,0.09663
2026-05-10 20:10:07.452911,9911,0.82496
2026-05-10 20:10:07.452966,9966,1.15448
2026-05-10 20:10:07.453026,10026,1.56563
2026-05-10 20:10:07.453082,10082,1.80059
2026-05-10 20:10:07.453165,10165,2.03030
2026-05-10 20:10:07.453383,10383,1.39825
2026-05-10 20:10:07.453438,10438,1.03122
2026-05-10 20:10:07.453496,10496,0.68316
2026-05-10 20:10:07.453552,10552,0.36089
2026-05-10 20:10:07.453622,10622,0.09583
2026-05-10 20:10:07.453909,10909,0.76695
2026-05-10 20:10:07.453969,10969,1.14461
2026-05-10 20:10:07.454025,11025,1.51865
2026-05-10 20:10:07.454081,11081,1.79419
2026-05-10 20:10:07.454165,11165,2.00049
2026-05-10 20:10:07.454383,11383,1.39085
2026-05-10 20:10:07.454439,11439,1.04552
2026-05-10 20:10:07.454497,11497,0.67027
2026-05-10 20:10:07.454553,11553,0.35666
2026-05-10 20:10:07.454623,11623,0.08948
2026-05-10 20:10:07.454911,11911,0.81529
2026-05-10 20:10:07.454966,11966,1.19638
2026-05-10 20:10:07.455027,12027,1.52197
2026-05-10 20:10:07.455083,12083,1.79198
2026-05-10 20:10:07.455166,12166,2.00704
2026-05-10 20:10:07.455385,12385,1.38269
2026-05-10 20:10:07.455441,12441,1.03122
2026-05-10 20:10:07.455499,12499,0.66126
2026-05-10 20:10:07.455555,12555,0.35445
2026-05-10 20:10:07.455624,12624,0.08777
2026-05-10 20:10:07.455912,12912,0.82063
2026-05-10 20:10:07.455968,12968,1.22921
2026-05-10 20:10:07.456028,13028,1.54685
2026-05-10 20:10:07.456084,13084,1.81947
2026-05-10 20:10:07.456167,13167,1.99808
2026-05-10 20:10:07.456387,13387,1.35857
2026-05-10 20:10:07.456442,13442,1.03081
2026-05-10 20:10:07.456500,13500,0.65537
2026-05-10 20:10:07.456555,13555,0.33511
2026-05-10 20:10:07.456624,13624,0.12241
2026-05-10 20:10:07.456911,13911,0.82496
2026-05-10 20:10:07.456967,13967,1.17301
2026-05-10 20:10:07.457027,14027,1.52983
2026-05-10 20:10:07.457083,14083,1.83568
2026-05-10 20:10:07.457166,14166,2.01857
2026-05-10 20:10:07.457384,14384,1.38561
2026-05-10 20:10:07.457440,14440,1.02880
2026-05-10 20:10:07.457498,14498,0.67662
2026-05-10 20:10:07.457553,14553,0.38667
2026-05-10 20:10:07.457622,14622,0.08369
2026-05-10 20:10:07.457910,14910,0.79918
2026-05-10 20:10:07.457966,14966,1.16652
2026-05-10 20:10:07.458026,15026,1.50687
2026-05-10 20:10:07.458082,15082,1.79182
2026-05-10 20:10:07.458165,15165,2.04325
2026-05-10 20:10:07.458385,15385,1.37625
2026-05-10 20:10:07.458441,15441,1.03122
2026-05-10 20:10:07.458498,15498,0.64449
2026-05-10 20:10:07.458554,15554,0.34800
2026-05-10 20:10:07.458624,15624,0.12886
2026-05-10 20:10:07.458913,15913,0.84576
2026-05-10 20:10:07.458973,15973,1.17301
2026-05-10 20:10:07.459029,16029,1.54937
2026-05-10 20:10:07.459085,16085,1.81942
2026-05-10 20:10:07.459169,16169,2.02386
2026-05-10 20:10:07.459388,16388,1.36235
2026-05-10 20:10:07.459444,16444,1.01510
2026-05-10 20:10:07.459501,16501,0.64852
2026-05-10 20:10:07.459557,16557,0.34156
2026-05-10 20:10:07.459626,16626,0.10308
2026-05-10 20:10:07.459914,16914,0.82345
2026-05-10 20:10:07.459969,16969,1.17488
2026-05-10 20:10:07.460029,17029,1.53799
2026-05-10 20:10:07.460085,17085,1.80975
2026-05-10 20:10:07.460169,17169,2.02386
2026-05-10 20:10:07.460388,17388,1.35671
2026-05-10 20:10:07.460443,17443,1.02034
2026-05-10 20:10:07.460500,17500,0.66227
2026-05-10 20:10:07.460556,17556,0.34800
2026-05-10 20:10:07.460625,17625,0.09542
2026-05-10 20:10:07.460912,17912,0.82496
2026-05-10 20:10:07.460968,17968,1.19683
2026-05-10 20:10:07.461028,18028,1.52293
2026-05-10 20:10:07.461083,18083,1.80245
2026-05-10 20:10:07.461166,18166,2.01802
2026-05-10 20:10:07.461385,18385,1.38551
2026-05-10 20:10:07.461441,18441,1.03122
2026-05-10 20:10:07.461499,18499,0.66811
2026-05-10 20:10:07.461555,18555,0.37378
2026-05-10 20:10:07.461625,18625,0.09019
2026-05-10 20:10:07.461911,18911,0.81771
2026-05-10 20:10:07.461966,18966,1.19406
2026-05-10 20:10:07.462028,19028,1.55561
2026-05-10 20:10:07.462084,19084,1.80013
2026-05-10 20:10:07.462166,19166,1.99284
2026-05-10 20:10:07.462392,19392,1.34004
2026-05-10 20:10:07.462454,19454,0.94581
2026-05-10 20:10:07.462515,19515,0.56382
2026-05-10 20:10:07.462570,19570,0.24991
2026-05-10 20:10:07.462644,19644,0.04910
2026-05-10 20:10:07.462901,19901,0.77088
2026-05-10 20:10:07.462957,19957,1.10856
2026-05-10 20:10:07.463022,20022,1.46407
2026-05-10 20:10:07.463079,20079,1.79233
2026-05-10 20:10:07.463147,20147,2.00493
2026-05-10 20:10:07.463394,20394,1.32443
2026-05-10 20:10:07.463451,20451,0.97844
2026-05-10 20:10:07.463507,20507,0.61871
2026-05-10 20:10:07.463563,20563,0.31900
2026-05-10 20:10:07.463632,20632,0.05796
2026-05-10 20:10:07.463905,20905,0.77310
2026-05-10 20:10:07.463960,20960,1.12090
2026-05-10 20:10:07.464020,21020,1.47882
2026-05-10 20:10:07.464077,21077,1.76916
2026-05-10 20:10:07.464160,21160,2.00392
2026-05-10 20:10:07.464391,21391,1.34060
2026-05-10 20:10:07.464449,21449,1.00181
2026-05-10 20:10:07.464505,21505,0.66967
2026-05-10 20:10:07.464559,21559,0.34317
2026-05-10 20:10:07.464629,21629,0.05151
2026-05-10 20:10:07.464916,21916,0.82496
